doctor_id,specialization,experience_years,performance_rating,department
D47014,Oncology,20,2.05,Oncology
D47015,Neurology,34,4.7,Neurology
D47016,Urology,25,4.65,Urology
D47017,Emergency,15,1.29,Emergency
D47018,Oncology,27,2.73,Oncology
D47019,Neurology,33,2.78,Neurology
D47020,Pediatrics,31,3.01,Pediatrics
D47021,Urology,15,1.32,Urology
D47022,Emergency,13,3.08,Emergency
D47023,Emergency,16,3.09,Emergency
D47024,Emergency,30,4.23,Emergency
D47025,Gastroenterology,17,4.39,Gastroenterology
D47026,Oncology,18,1.38,Oncology
D47027,Orthopedics,21,3.09,Orthopedics
D47028,Cardiology,32,1.94,Cardiology
D47029,Pediatrics,12,2.34,Pediatrics
D47030,Oncology,1,3.58,Oncology
D47031,Oncology,13,1.52,Oncology
D47032,Orthopedics,8,4.55,Orthopedics
D47033,Orthopedics,14,4.72,Orthopedics
D47034,Neurology,16,1.99,Neurology
D47035,Gastroenterology,19,2.07,Gastroenterology
D47036,Urology,10,1.68,Urology
D47037,Pediatrics,31,2.62,Pediatrics
D47038,Emergency,36,1.35,Emergency
D47039,Oncology,3,1.42,Oncology
D47040,Pediatrics,2,1.98,Pediatrics
D47041,Urology,37,2.13,Urology
D47042,Cardiology,18,4.85,Cardiology
D47043,Pediatrics,14,1.11,Pediatrics
D47044,Gastroenterology,2,3.85,Gastroenterology
D47045,Gastroenterology,24,5.0,Gastroenterology
D47046,Emergency,2,3.32,Emergency
D47047,Gastroenterology,24,2.92,Gastroenterology
D47048,Oncology,14,4.67,Oncology
D47049,Cardiology,1,3.06,Cardiology
D47050,Orthopedics,11,1.85,Orthopedics
D47051,Urology,15,2.94,Urology
D47052,Emergency,8,2.18,Emergency
D47053,Orthopedics,29,4.54,Orthopedics
D47054,Cardiology,30,2.59,Cardiology
D47055,Neurology,25,1.02,Neurology
D47056,Neurology,3,4.57,Neurology
D47057,Urology,1,1.12,Urology
D47058,Emergency,27,3.41,Emergency
D47059,Gastroenterology,24,1.13,Gastroenterology
D47060,Oncology,24,4.21,Oncology
D47061,Urology,40,3.19,Urology
D47062,Gastroenterology,3,1.67,Gastroenterology
D47063,Cardiology,1,2.84,Cardiology
D47064,Emergency,7,4.46,Emergency
D47065,Neurology,22,2.96,Neurology
D47066,Neurology,11,2.54,Neurology
D47067,Pediatrics,4,4.92,Pediatrics
D47068,Emergency,18,3.47,Emergency
D47069,Cardiology,11,2.25,Cardiology
D47070,Cardiology,33,3.16,Cardiology
D47071,Pediatrics,2,3.97,Pediatrics
D47072,Gastroenterology,23,4.44,Gastroenterology
D47073,Cardiology,25,4.21,Cardiology
D47074,Gastroenterology,9,1.6,Gastroenterology
D47075,Gastroenterology,20,3.23,Gastroenterology
D47076,Emergency,9,3.13,Emergency
D47077,Gastroenterology,15,1.38,Gastroenterology
D47078,Neurology,34,1.98,Neurology
D47079,Urology,15,1.1,Urology
D47080,Neurology,33,3.48,Neurology
D47081,Gastroenterology,22,2.24,Gastroenterology
D47082,Orthopedics,36,2.16,Orthopedics
D47083,Neurology,13,1.12,Neurology
D47084,Emergency,14,3.59,Emergency
D47085,Gastroenterology,15,2.48,Gastroenterology
D47086,Orthopedics,33,4.67,Orthopedics
D47087,Cardiology,3,4.37,Cardiology
D47088,Pediatrics,7,1.63,Pediatrics
D47089,Pediatrics,40,3.44,Pediatrics
D47090,Oncology,5,3.39,Oncology
D47091,Pediatrics,26,2.36,Pediatrics
D47092,Pediatrics,37,1.55,Pediatrics
D47093,Cardiology,2,2.7,Cardiology
D47094,Urology,1,3.09,Urology
D47095,Urology,4,3.39,Urology
D47096,Cardiology,28,1.49,Cardiology
D47097,Pediatrics,10,3.26,Pediatrics
D47098,Emergency,15,4.8,Emergency
D47099,Neurology,18,1.81,Neurology
D47100,Gastroenterology,39,3.06,Gastroenterology
D47101,Neurology,12,4.75,Neurology
D47102,Orthopedics,8,4.51,Orthopedics
D47103,Urology,1,2.45,Urology
D47104,Orthopedics,35,1.41,Orthopedics
D47105,Cardiology,6,1.16,Cardiology
D47106,Orthopedics,16,4.79,Orthopedics
D47107,Emergency,21,1.92,Emergency
D47108,Pediatrics,13,2.02,Pediatrics
D47109,Cardiology,6,1.56,Cardiology
D47110,Orthopedics,39,4.93,Orthopedics
D47111,Urology,29,3.98,Urology
D47112,Gastroenterology,2,3.71,Gastroenterology
D47113,Emergency,4,4.35,Emergency
D47114,Emergency,20,3.57,Emergency
D47115,Urology,8,2.86,Urology
D47116,Emergency,2,2.01,Emergency
D47117,Neurology,4,3.87,Neurology
D47118,Gastroenterology,39,4.7,Gastroenterology
D47119,Urology,18,1.43,Urology
D47120,Neurology,33,1.01,Neurology
D47121,Cardiology,10,2.08,Cardiology
D47122,Oncology,39,1.92,Oncology
D47123,Gastroenterology,18,1.67,Gastroenterology
D47124,Pediatrics,19,2.02,Pediatrics
D47125,Cardiology,31,1.18,Cardiology
D47126,Neurology,15,4.41,Neurology
D47127,Pediatrics,39,3.52,Pediatrics
D47128,Pediatrics,34,2.57,Pediatrics
D47129,Neurology,20,3.34,Neurology
D47130,Neurology,32,1.05,Neurology
D47131,Gastroenterology,28,1.07,Gastroenterology
D47132,Urology,26,1.97,Urology
D47133,Oncology,39,4.7,Oncology
D47134,Gastroenterology,38,4.01,Gastroenterology
D47135,Neurology,18,4.01,Neurology
D47136,Pediatrics,11,2.71,Pediatrics
D47137,Pediatrics,10,4.55,Pediatrics
D47138,Cardiology,2,2.56,Cardiology
D47139,Oncology,35,3.88,Oncology
D47140,Oncology,33,3.44,Oncology
D47141,Orthopedics,14,3.66,Orthopedics
D47142,Orthopedics,9,2.4,Orthopedics
D47143,Pediatrics,7,2.65,Pediatrics
D47144,Oncology,23,2.04,Oncology
D47145,Cardiology,7,2.84,Cardiology
D47146,Urology,1,1.04,Urology
D47147,Pediatrics,20,4.59,Pediatrics
D47148,Emergency,40,4.94,Emergency
D47149,Pediatrics,35,1.76,Pediatrics
D47150,Pediatrics,38,2.43,Pediatrics
D47151,Urology,8,1.64,Urology
D47152,Neurology,31,2.75,Neurology
D47153,Orthopedics,19,2.82,Orthopedics
D47154,Neurology,5,4.06,Neurology
D47155,Emergency,34,3.1,Emergency
D47156,Orthopedics,16,2.84,Orthopedics
D47157,Emergency,7,3.05,Emergency
D47158,Emergency,21,2.82,Emergency
D47159,Orthopedics,25,1.16,Orthopedics
D47160,Neurology,2,3.12,Neurology
D47161,Gastroenterology,8,4.42,Gastroenterology
D47162,Urology,19,4.94,Urology
D47163,Oncology,37,3.31,Oncology
D47164,Emergency,19,2.85,Emergency
D47165,Orthopedics,1,2.6,Orthopedics
D47166,Oncology,28,1.25,Oncology
D47167,Cardiology,40,1.63,Cardiology
D47168,Orthopedics,14,3.84,Orthopedics
D47169,Urology,23,4.7,Urology
D47170,Oncology,8,1.48,Oncology
D47171,Neurology,35,4.79,Neurology
D47172,Gastroenterology,31,2.78,Gastroenterology
D47173,Neurology,23,2.21,Neurology
D47174,Emergency,7,1.6,Emergency
D47175,Gastroenterology,2,4.09,Gastroenterology
D47176,Emergency,19,2.21,Emergency
D47177,Gastroenterology,28,2.98,Gastroenterology
D47178,Oncology,38,4.12,Oncology
D47179,Neurology,36,4.44,Neurology
D47180,Oncology,33,1.13,Oncology
D47181,Cardiology,18,1.79,Cardiology
D47182,Orthopedics,38,2.8,Orthopedics
D47183,Urology,10,1.18,Urology
D47184,Neurology,26,2.1,Neurology
D47185,Pediatrics,15,2.37,Pediatrics
D47186,Neurology,32,1.49,Neurology
D47187,Cardiology,17,4.91,Cardiology
D47188,Neurology,1,1.67,Neurology
D47189,Cardiology,15,1.35,Cardiology
D47190,Neurology,26,1.5,Neurology
D47191,Cardiology,34,3.25,Cardiology
D47192,Gastroenterology,4,3.39,Gastroenterology
D47193,Emergency,27,3.03,Emergency
D47194,Oncology,40,4.92,Oncology
D47195,Orthopedics,7,2.61,Orthopedics
D47196,Neurology,36,2.26,Neurology
D47197,Urology,29,2.99,Urology
D47198,Emergency,21,4.89,Emergency
D47199,Cardiology,15,1.09,Cardiology
D47200,Urology,7,1.06,Urology
D47201,Emergency,28,1.72,Emergency
D47202,Orthopedics,9,1.89,Orthopedics
D47203,Pediatrics,30,1.32,Pediatrics
D47204,Neurology,32,1.12,Neurology
D47205,Neurology,13,3.95,Neurology
D47206,Cardiology,33,4.36,Cardiology
D47207,Emergency,2,1.03,Emergency
D47208,Orthopedics,20,1.57,Orthopedics
D47209,Emergency,22,1.07,Emergency
D47210,Cardiology,35,2.63,Cardiology
D47211,Pediatrics,26,2.9,Pediatrics
D47212,Neurology,3,4.9,Neurology
D47213,Oncology,21,4.01,Oncology
D47214,Pediatrics,29,1.79,Pediatrics
D47215,Cardiology,1,3.92,Cardiology
D47216,Oncology,21,1.76,Oncology
D47217,Emergency,5,1.64,Emergency
D47218,Gastroenterology,3,4.34,Gastroenterology
D47219,Orthopedics,26,2.82,Orthopedics
D47220,Gastroenterology,28,2.77,Gastroenterology
D47221,Orthopedics,36,1.98,Orthopedics
D47222,Pediatrics,35,3.2,Pediatrics
D47223,Gastroenterology,21,2.39,Gastroenterology
D47224,Pediatrics,23,3.33,Pediatrics
D47225,Gastroenterology,2,2.12,Gastroenterology
D47226,Orthopedics,5,1.3,Orthopedics
D47227,Neurology,3,3.42,Neurology
D47228,Gastroenterology,9,3.78,Gastroenterology
D47229,Orthopedics,22,3.79,Orthopedics
D47230,Neurology,20,2.28,Neurology
D47231,Oncology,36,1.19,Oncology
D47232,Emergency,4,1.13,Emergency
D47233,Pediatrics,34,1.57,Pediatrics
D47234,Oncology,32,3.62,Oncology
D47235,Pediatrics,15,2.43,Pediatrics
D47236,Gastroenterology,15,4.02,Gastroenterology
D47237,Neurology,17,2.97,Neurology
D47238,Emergency,30,2.85,Emergency
D47239,Gastroenterology,36,4.16,Gastroenterology
D47240,Emergency,13,3.05,Emergency
D47241,Urology,6,1.94,Urology
D47242,Oncology,31,2.65,Oncology
D47243,Neurology,20,1.35,Neurology
D47244,Neurology,16,3.81,Neurology
D47245,Neurology,20,3.44,Neurology
D47246,Gastroenterology,2,3.31,Gastroenterology
D47247,Cardiology,16,2.95,Cardiology
D47248,Pediatrics,35,2.39,Pediatrics
D47249,Emergency,19,1.74,Emergency
D47250,Pediatrics,39,2.3,Pediatrics
D47251,Pediatrics,36,3.85,Pediatrics
D47252,Cardiology,32,3.27,Cardiology
D47253,Emergency,35,4.42,Emergency
D47254,Urology,4,4.18,Urology
D47255,Neurology,33,2.6,Neurology
D47256,Oncology,6,1.83,Oncology
D47257,Pediatrics,32,1.08,Pediatrics
D47258,Cardiology,3,3.67,Cardiology
D47259,Cardiology,21,1.49,Cardiology
D47260,Oncology,40,4.87,Oncology
D47261,Oncology,26,3.8,Oncology
D47262,Gastroenterology,7,3.24,Gastroenterology
D47263,Orthopedics,39,1.01,Orthopedics
D47264,Emergency,32,2.64,Emergency
D47265,Pediatrics,37,3.35,Pediatrics
D47266,Pediatrics,15,3.93,Pediatrics
D47267,Oncology,4,2.96,Oncology
D47268,Orthopedics,17,1.5,Orthopedics
D47269,Neurology,38,2.84,Neurology
D47270,Gastroenterology,18,1.2,Gastroenterology
D47271,Urology,17,2.05,Urology
D47272,Pediatrics,14,4.11,Pediatrics
D47273,Cardiology,1,1.28,Cardiology
D47274,Neurology,33,3.24,Neurology
D47275,Oncology,17,3.54,Oncology
D47276,Pediatrics,32,4.56,Pediatrics
D47277,Emergency,40,4.21,Emergency
D47278,Oncology,31,3.57,Oncology
D47279,Cardiology,38,1.58,Cardiology
D47280,Emergency,39,2.81,Emergency
D47281,Gastroenterology,27,3.74,Gastroenterology
D47282,Oncology,17,4.41,Oncology
D47283,Oncology,30,3.5,Oncology
D47284,Pediatrics,39,1.11,Pediatrics
D47285,Emergency,6,3.77,Emergency
D47286,Orthopedics,11,1.35,Orthopedics
D47287,Gastroenterology,6,3.01,Gastroenterology
D47288,Orthopedics,30,1.18,Orthopedics
D47289,Oncology,18,4.25,Oncology
D47290,Neurology,4,2.01,Neurology
D47291,Orthopedics,32,1.45,Orthopedics
D47292,Cardiology,9,4.12,Cardiology
D47293,Emergency,3,1.82,Emergency
D47294,Neurology,27,3.09,Neurology
D47295,Pediatrics,3,2.6,Pediatrics
D47296,Urology,27,1.91,Urology
D47297,Gastroenterology,36,1.95,Gastroenterology
D47298,Oncology,13,2.18,Oncology
D47299,Urology,8,2.81,Urology
D47300,Oncology,14,1.87,Oncology
D47301,Orthopedics,26,1.6,Orthopedics
D47302,Neurology,37,2.42,Neurology
D47303,Pediatrics,29,4.62,Pediatrics
D47304,Orthopedics,3,2.99,Orthopedics
D47305,Pediatrics,24,1.57,Pediatrics
D47306,Orthopedics,15,1.29,Orthopedics
D47307,Pediatrics,37,3.69,Pediatrics
D47308,Pediatrics,14,2.29,Pediatrics
D47309,Emergency,40,3.77,Emergency
D47310,Orthopedics,31,4.9,Orthopedics
D47311,Emergency,11,3.01,Emergency
D47312,Oncology,26,2.09,Oncology
D47313,Emergency,1,3.77,Emergency
D47314,Oncology,25,3.98,Oncology
D47315,Gastroenterology,21,4.57,Gastroenterology
D47316,Emergency,34,3.93,Emergency
D47317,Emergency,3,1.21,Emergency
D47318,Emergency,7,3.85,Emergency
D47319,Gastroenterology,11,1.94,Gastroenterology
D47320,Cardiology,31,1.69,Cardiology
D47321,Gastroenterology,26,1.64,Gastroenterology
D47322,Pediatrics,23,1.03,Pediatrics
D47323,Gastroenterology,16,1.59,Gastroenterology
D47324,Cardiology,19,4.09,Cardiology
D47325,Emergency,20,4.56,Emergency
D47326,Emergency,10,2.27,Emergency
D47327,Cardiology,22,2.7,Cardiology
D47328,Orthopedics,23,1.18,Orthopedics
D47329,Neurology,8,3.35,Neurology
D47330,Oncology,39,1.06,Oncology
D47331,Pediatrics,13,2.88,Pediatrics
D47332,Gastroenterology,13,1.78,Gastroenterology
D47333,Oncology,7,3.09,Oncology
D47334,Orthopedics,29,4.92,Orthopedics
D47335,Neurology,9,1.85,Neurology
D47336,Pediatrics,26,1.26,Pediatrics
D47337,Urology,6,2.3,Urology
D47338,Pediatrics,33,1.2,Pediatrics
D47339,Gastroenterology,29,1.65,Gastroenterology
D47340,Oncology,19,1.18,Oncology
D47341,Pediatrics,32,3.71,Pediatrics
D47342,Urology,21,2.56,Urology
D47343,Urology,17,3.07,Urology
D47344,Emergency,34,3.65,Emergency
D47345,Gastroenterology,19,1.62,Gastroenterology
D47346,Urology,11,4.02,Urology
D47347,Cardiology,36,2.66,Cardiology
D47348,Oncology,23,3.55,Oncology
D47349,Cardiology,23,4.68,Cardiology
D47350,Neurology,34,1.32,Neurology
D47351,Cardiology,35,4.42,Cardiology
D47352,Oncology,17,3.32,Oncology
D47353,Orthopedics,13,2.63,Orthopedics
D47354,Neurology,32,3.84,Neurology
D47355,Cardiology,17,1.49,Cardiology
D47356,Orthopedics,6,3.61,Orthopedics
D47357,Cardiology,36,2.11,Cardiology
D47358,Gastroenterology,25,1.69,Gastroenterology
D47359,Neurology,3,1.46,Neurology
D47360,Cardiology,15,4.78,Cardiology
D47361,Urology,18,3.28,Urology
D47362,Orthopedics,10,3.87,Orthopedics
D47363,Oncology,5,4.15,Oncology
D47364,Oncology,38,1.94,Oncology
D47365,Oncology,21,1.49,Oncology
D47366,Cardiology,1,4.38,Cardiology
D47367,Urology,25,2.23,Urology
D47368,Oncology,29,1.47,Oncology
D47369,Pediatrics,34,3.19,Pediatrics
D47370,Oncology,19,3.15,Oncology
D47371,Emergency,19,3.94,Emergency
D47372,Pediatrics,36,2.22,Pediatrics
D47373,Oncology,12,4.94,Oncology
D47374,Cardiology,32,2.14,Cardiology
D47375,Orthopedics,22,3.91,Orthopedics
D47376,Oncology,1,4.02,Oncology
D47377,Urology,1,3.99,Urology
D47378,Urology,37,2.42,Urology
D47379,Oncology,24,3.74,Oncology
D47380,Gastroenterology,13,1.33,Gastroenterology
D47381,Cardiology,28,4.45,Cardiology
D47382,Cardiology,33,4.43,Cardiology
D47383,Cardiology,26,1.02,Cardiology
D47384,Oncology,17,3.56,Oncology
D47385,Orthopedics,25,1.88,Orthopedics
D47386,Oncology,32,4.18,Oncology
D47387,Emergency,2,2.36,Emergency
D47388,Urology,30,2.89,Urology
D47389,Gastroenterology,14,3.63,Gastroenterology
D47390,Pediatrics,13,1.56,Pediatrics
D47391,Pediatrics,37,2.2,Pediatrics
D47392,Orthopedics,11,4.74,Orthopedics
D47393,Urology,9,2.68,Urology
D47394,Neurology,36,3.84,Neurology
D47395,Emergency,22,2.89,Emergency
D47396,Urology,4,3.43,Urology
D47397,Emergency,31,4.3,Emergency
D47398,Neurology,38,2.23,Neurology
D47399,Emergency,1,2.98,Emergency
D47400,Cardiology,19,2.8,Cardiology
D47401,Urology,9,4.13,Urology
D47402,Pediatrics,12,2.69,Pediatrics
D47403,Oncology,39,4.52,Oncology
D47404,Neurology,34,2.89,Neurology
D47405,Neurology,11,2.27,Neurology
D47406,Oncology,37,2.04,Oncology
D47407,Urology,17,3.44,Urology
D47408,Gastroenterology,17,1.58,Gastroenterology
D47409,Oncology,16,1.38,Oncology
D47410,Emergency,23,3.69,Emergency
D47411,Oncology,40,4.69,Oncology
D47412,Emergency,40,2.63,Emergency
D47413,Emergency,12,1.88,Emergency
D47414,Pediatrics,23,3.09,Pediatrics
D47415,Oncology,19,1.53,Oncology
D47416,Gastroenterology,32,3.46,Gastroenterology
D47417,Pediatrics,1,2.64,Pediatrics
D47418,Gastroenterology,15,4.16,Gastroenterology
D47419,Oncology,24,1.39,Oncology
D47420,Gastroenterology,26,2.05,Gastroenterology
D47421,Emergency,40,4.17,Emergency
D47422,Gastroenterology,24,4.48,Gastroenterology
D47423,Oncology,10,4.32,Oncology
D47424,Neurology,6,2.05,Neurology
D47425,Neurology,2,1.8,Neurology
D47426,Pediatrics,34,2.32,Pediatrics
D47427,Orthopedics,18,4.56,Orthopedics
D47428,Cardiology,24,3.93,Cardiology
D47429,Neurology,12,2.81,Neurology
D47430,Gastroenterology,24,2.6,Gastroenterology
D47431,Pediatrics,8,3.83,Pediatrics
D47432,Gastroenterology,1,4.18,Gastroenterology
D47433,Cardiology,25,2.69,Cardiology
D47434,Urology,10,3.4,Urology
D47435,Pediatrics,36,3.69,Pediatrics
D47436,Neurology,7,2.41,Neurology
D47437,Neurology,29,4.57,Neurology
D47438,Oncology,26,2.48,Oncology
D47439,Cardiology,35,1.74,Cardiology
D47440,Neurology,32,2.01,Neurology
D47441,Oncology,40,4.65,Oncology
D47442,Cardiology,32,3.02,Cardiology
D47443,Pediatrics,33,2.31,Pediatrics
D47444,Pediatrics,18,1.56,Pediatrics
D47445,Oncology,39,1.35,Oncology
D47446,Pediatrics,22,3.31,Pediatrics
D47447,Oncology,15,3.14,Oncology
D47448,Emergency,23,3.54,Emergency
D47449,Gastroenterology,37,1.51,Gastroenterology
D47450,Cardiology,13,3.86,Cardiology
D47451,Oncology,22,1.54,Oncology
D47452,Cardiology,22,2.45,Cardiology
D47453,Orthopedics,29,2.45,Orthopedics
D47454,Emergency,3,4.67,Emergency
D47455,Cardiology,19,2.31,Cardiology
D47456,Oncology,36,2.53,Oncology
D47457,Gastroenterology,39,2.72,Gastroenterology
D47458,Gastroenterology,6,2.7,Gastroenterology
D47459,Pediatrics,14,4.27,Pediatrics
D47460,Gastroenterology,28,2.82,Gastroenterology
D47461,Gastroenterology,31,1.42,Gastroenterology
D47462,Orthopedics,26,2.38,Orthopedics
D47463,Cardiology,6,2.54,Cardiology
D47464,Cardiology,3,2.75,Cardiology
D47465,Neurology,9,4.35,Neurology
D47466,Neurology,3,4.51,Neurology
D47467,Emergency,17,4.61,Emergency
D47468,Urology,27,1.23,Urology
D47469,Gastroenterology,14,3.33,Gastroenterology
D47470,Pediatrics,37,1.27,Pediatrics
D47471,Gastroenterology,40,4.39,Gastroenterology
D47472,Oncology,4,2.76,Oncology
D47473,Emergency,8,4.45,Emergency
D47474,Oncology,11,2.47,Oncology
D47475,Oncology,22,4.08,Oncology
D47476,Cardiology,33,1.11,Cardiology
D47477,Emergency,32,1.93,Emergency
D47478,Emergency,24,1.19,Emergency
D47479,Neurology,2,4.0,Neurology
D47480,Orthopedics,31,2.01,Orthopedics
D47481,Pediatrics,7,2.17,Pediatrics
D47482,Urology,21,4.26,Urology
D47483,Oncology,38,3.73,Oncology
D47484,Gastroenterology,12,4.84,Gastroenterology
D47485,Pediatrics,3,4.1,Pediatrics
D47486,Gastroenterology,16,3.58,Gastroenterology
D47487,Neurology,22,1.25,Neurology
D47488,Orthopedics,11,4.32,Orthopedics
D47489,Orthopedics,39,2.68,Orthopedics
D47490,Pediatrics,14,4.12,Pediatrics
D47491,Oncology,13,1.49,Oncology
D47492,Cardiology,16,2.86,Cardiology
D47493,Cardiology,28,4.4,Cardiology
D47494,Oncology,7,2.28,Oncology
D47495,Neurology,18,1.35,Neurology
D47496,Neurology,15,4.9,Neurology
D47497,Emergency,18,2.83,Emergency
D47498,Urology,11,4.58,Urology
D47499,Gastroenterology,11,3.19,Gastroenterology
D47500,Cardiology,39,1.78,Cardiology
D47501,Urology,17,2.74,Urology
D47502,Pediatrics,40,4.41,Pediatrics
D47503,Gastroenterology,6,2.43,Gastroenterology
D47504,Gastroenterology,5,3.63,Gastroenterology
D47505,Gastroenterology,33,3.85,Gastroenterology
D47506,Pediatrics,21,2.78,Pediatrics
D47507,Oncology,9,3.61,Oncology
D47508,Orthopedics,33,3.52,Orthopedics
D47509,Orthopedics,5,3.78,Orthopedics
D47510,Oncology,20,2.45,Oncology
D47511,Oncology,23,2.99,Oncology
D47512,Gastroenterology,37,2.67,Gastroenterology
D47513,Neurology,34,1.07,Neurology
D47514,Cardiology,16,2.88,Cardiology
D47515,Urology,27,1.66,Urology
D47516,Orthopedics,4,4.87,Orthopedics
D47517,Pediatrics,15,2.44,Pediatrics
D47518,Urology,20,2.64,Urology
D47519,Orthopedics,5,1.49,Orthopedics
D47520,Cardiology,40,4.27,Cardiology
D47521,Gastroenterology,16,4.7,Gastroenterology
D47522,Urology,34,2.94,Urology
D47523,Gastroenterology,14,1.4,Gastroenterology
D47524,Urology,27,1.15,Urology
D47525,Neurology,2,1.82,Neurology
D47526,Orthopedics,29,2.64,Orthopedics
D47527,Oncology,5,1.79,Oncology
D47528,Neurology,28,1.37,Neurology
D47529,Neurology,2,3.82,Neurology
D47530,Gastroenterology,34,3.29,Gastroenterology
D47531,Urology,3,1.03,Urology
D47532,Urology,22,3.06,Urology
D47533,Neurology,26,4.67,Neurology
D47534,Urology,5,4.36,Urology
D47535,Neurology,4,1.66,Neurology
D47536,Emergency,37,1.66,Emergency
D47537,Orthopedics,33,3.78,Orthopedics
D47538,Neurology,17,3.19,Neurology
D47539,Pediatrics,8,1.32,Pediatrics
D47540,Pediatrics,13,2.64,Pediatrics
D47541,Urology,26,4.46,Urology
D47542,Neurology,35,4.06,Neurology
D47543,Neurology,27,3.85,Neurology
D47544,Oncology,34,2.2,Oncology
D47545,Orthopedics,30,3.73,Orthopedics
D47546,Gastroenterology,27,3.77,Gastroenterology
D47547,Oncology,25,3.83,Oncology
D47548,Oncology,29,1.2,Oncology
D47549,Neurology,24,3.98,Neurology
D47550,Orthopedics,17,2.16,Orthopedics
D47551,Neurology,2,4.65,Neurology
D47552,Pediatrics,40,4.76,Pediatrics
D47553,Cardiology,16,2.1,Cardiology
D47554,Urology,3,1.62,Urology
D47555,Pediatrics,23,3.77,Pediatrics
D47556,Oncology,7,1.11,Oncology
D47557,Pediatrics,24,4.31,Pediatrics
D47558,Pediatrics,8,3.9,Pediatrics
D47559,Pediatrics,21,2.3,Pediatrics
D47560,Orthopedics,17,2.83,Orthopedics
D47561,Oncology,27,4.88,Oncology
D47562,Cardiology,12,4.75,Cardiology
D47563,Emergency,25,3.02,Emergency
D47564,Urology,39,4.35,Urology
D47565,Urology,31,1.38,Urology
D47566,Gastroenterology,30,1.71,Gastroenterology
D47567,Pediatrics,36,3.03,Pediatrics
D47568,Cardiology,22,3.6,Cardiology
D47569,Oncology,15,3.29,Oncology
D47570,Emergency,23,1.64,Emergency
D47571,Emergency,34,4.86,Emergency
D47572,Pediatrics,35,4.34,Pediatrics
D47573,Pediatrics,20,3.29,Pediatrics
D47574,Oncology,29,1.57,Oncology
D47575,Gastroenterology,28,4.74,Gastroenterology
D47576,Oncology,9,3.28,Oncology
D47577,Orthopedics,32,2.1,Orthopedics
D47578,Neurology,8,2.84,Neurology
D47579,Oncology,13,2.0,Oncology
D47580,Pediatrics,34,1.67,Pediatrics
D47581,Cardiology,25,3.54,Cardiology
D47582,Pediatrics,11,1.69,Pediatrics
D47583,Gastroenterology,24,1.98,Gastroenterology
D47584,Pediatrics,4,2.38,Pediatrics
D47585,Emergency,35,4.56,Emergency
D47586,Orthopedics,36,4.58,Orthopedics
D47587,Oncology,2,2.13,Oncology
D47588,Urology,30,1.95,Urology
D47589,Oncology,40,3.83,Oncology
D47590,Neurology,6,3.26,Neurology
D47591,Cardiology,7,3.41,Cardiology
D47592,Cardiology,13,4.87,Cardiology
D47593,Oncology,20,4.49,Oncology
D47594,Oncology,5,2.86,Oncology
D47595,Pediatrics,24,3.94,Pediatrics
D47596,Urology,34,3.37,Urology
D47597,Gastroenterology,23,4.74,Gastroenterology
D47598,Pediatrics,9,2.5,Pediatrics
D47599,Orthopedics,26,3.62,Orthopedics
D47600,Emergency,26,3.19,Emergency
